precinct,raceName,name,votePercentage
4142,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,77.27%
4142,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,22.73%
4142,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,81.82%
4142,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,18.18%
4142,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,71.43%
4142,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,28.57%
4142,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,61.90%
4142,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,38.10%
4142,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,76.19%
4142,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,23.81%
4142,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,95.24%
4142,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,4.76%
4142,"For Trustee, District No. 2 Alamo Community College District 2",Jakub Kosiba ,14.29%
4142,"For Trustee, District No. 2 Alamo Community College District 2",Gloria Ray ,85.71%
4142,"Single Member, District No. 2 North East Independent School District 2",Jacqueline Klein ,19.05%
4142,"Single Member, District No. 2 North East Independent School District 2",Terri Williams ,76.19%
4142,"Single Member, District No. 2 North East Independent School District 2",Rhonda N. Rowland ,4.76%
4143,STATE OF TEXAS PROPOSITION 1,For ,82.22%
4143,STATE OF TEXAS PROPOSITION 1,Against ,17.78%
4143,STATE OF TEXAS PROPOSITION 2,For ,80.85%
4143,STATE OF TEXAS PROPOSITION 2,Against ,19.15%
4143,"For Trustee, District No. 2 Alamo Community College District 2",Jakub Kosiba ,10.00%
4143,"For Trustee, District No. 2 Alamo Community College District 2",Gloria Ray ,90.00%
4144,STATE OF TEXAS PROPOSITION 1,For ,80.00%
4144,STATE OF TEXAS PROPOSITION 1,Against ,20.00%
4144,STATE OF TEXAS PROPOSITION 2,For ,88.16%
4144,STATE OF TEXAS PROPOSITION 2,Against ,11.84%
4144,"For Mayor City of Universal City, Texas",Adam E. Salyer ,42.11%
4144,"For Mayor City of Universal City, Texas",John Williams ,57.89%
4144,"For Mayor City of Universal City, Texas",Paul Najarian ,19.05%
4144,"For Mayor City of Universal City, Texas",Beverly Volle ,14.81%
4144,"For Mayor City of Universal City, Texas",Phil Vaughn ,22.22%
4144,"For Mayor City of Universal City, Texas",Steven R. Buck ,23.28%
4144,"For Mayor City of Universal City, Texas",Richard K. Edwards ,20.63%
4145,STATE OF TEXAS PROPOSITION 2,Michael Lawrence-Weden ,0.00%
4145,STATE OF TEXAS PROPOSITION 2,Sylvia Leos Apodaca ,0.00%
4145,STATE OF TEXAS PROPOSITION 2,Charlene Wyatt ,0.00%
4145,STATE OF TEXAS PROPOSITION 2,Joe Molina ,0.00%
4145,STATE OF TEXAS PROPOSITION 2,Chris Garza ,33.33%
4145,STATE OF TEXAS PROPOSITION 2,Roger Romens ,33.33%
4145,STATE OF TEXAS PROPOSITION 2,Thomas Hernandez ,0.00%
4145,STATE OF TEXAS PROPOSITION 2,Mike Martin ,33.33%
4145,"For Trustee, District No. 2 Alamo Community College District 2",Jakub Kosiba ,100.00%
4145,"For Trustee, District No. 2 Alamo Community College District 2",Gloria Ray ,0.00%
4146,STATE OF TEXAS PROPOSITION 1,For ,100.00%
4146,STATE OF TEXAS PROPOSITION 1,Against ,0.00%
4146,STATE OF TEXAS PROPOSITION 2,For ,100.00%
4146,STATE OF TEXAS PROPOSITION 2,Against ,0.00%
4146,STATE OF TEXAS PROPOSITION 2,Michael Lawrence-Weden ,0.00%
4146,STATE OF TEXAS PROPOSITION 2,Sylvia Leos Apodaca ,11.11%
4146,STATE OF TEXAS PROPOSITION 2,Charlene Wyatt ,11.11%
4146,STATE OF TEXAS PROPOSITION 2,Joe Molina ,11.11%
4146,STATE OF TEXAS PROPOSITION 2,Chris Garza ,11.11%
4146,STATE OF TEXAS PROPOSITION 2,Roger Romens ,11.11%
4146,STATE OF TEXAS PROPOSITION 2,Thomas Hernandez ,11.11%
4146,STATE OF TEXAS PROPOSITION 2,Mike Martin ,33.33%
4146,"For Trustee, District No. 2 Alamo Community College District 2",Jakub Kosiba ,66.67%
4146,"For Trustee, District No. 2 Alamo Community College District 2",Gloria Ray ,33.33%
4147,STATE OF TEXAS PROPOSITION 1,For ,84.38%
4147,STATE OF TEXAS PROPOSITION 1,Against ,15.62%
4147,STATE OF TEXAS PROPOSITION 2,For ,78.12%
4147,STATE OF TEXAS PROPOSITION 2,Against ,21.88%
4147,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,66.67%
4147,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,33.33%
4147,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,66.67%
4147,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,33.33%
4147,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,60.61%
4147,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,39.39%
4147,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,60.61%
4147,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,39.39%
4147,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,60.61%
4147,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,39.39%
4147,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,60.61%
4147,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,39.39%
4147,"For Trustee, Place No. 2 Alamo Heights Independent School District, Place No. 2",Elise Kibler ,13.33%
4147,"For Trustee, Place No. 2 Alamo Heights Independent School District, Place No. 2",Brian C. Hamilton ,53.33%
4147,"For Trustee, Place No. 2 Alamo Heights Independent School District, Place No. 2",Jane Lindell Hughes ,33.33%
4148,STATE OF TEXAS PROPOSITION 1,For ,88.89%
4148,STATE OF TEXAS PROPOSITION 1,Against ,11.11%
4148,STATE OF TEXAS PROPOSITION 2,For ,88.89%
4148,STATE OF TEXAS PROPOSITION 2,Against ,11.11%
4148,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,77.78%
4148,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,22.22%
4148,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,88.89%
4148,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,11.11%
4148,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,55.56%
4148,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,44.44%
4148,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,66.67%
4148,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,33.33%
4148,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,88.89%
4148,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,11.11%
4148,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,66.67%
4148,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,33.33%
4149,STATE OF TEXAS PROPOSITION 1,For ,73.68%
4149,STATE OF TEXAS PROPOSITION 1,Against ,26.32%
4149,STATE OF TEXAS PROPOSITION 2,For ,77.27%
4149,STATE OF TEXAS PROPOSITION 2,Against ,22.73%
4149,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,80.00%
4149,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,20.00%
4149,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,85.00%
4149,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,15.00%
4149,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,75.00%
4149,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,25.00%
4149,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,70.00%
4149,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,30.00%
4149,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,75.00%
4149,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,25.00%
4149,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,70.00%
4149,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,30.00%
4149,"Single Member, District No. 2 North East Independent School District 2",Jacqueline Klein ,37.50%
4149,"Single Member, District No. 2 North East Independent School District 2",Terri Williams ,50.00%
4149,"Single Member, District No. 2 North East Independent School District 2",Rhonda N. Rowland ,12.50%
4150,STATE OF TEXAS PROPOSITION 1,For ,88.33%
4150,STATE OF TEXAS PROPOSITION 1,Against ,11.67%
4150,STATE OF TEXAS PROPOSITION 2,For ,77.42%
4150,STATE OF TEXAS PROPOSITION 2,Against ,22.58%
4150,"For Trustee, District No. 2 Alamo Community College District 2",Jakub Kosiba ,25.00%
4150,"For Trustee, District No. 2 Alamo Community College District 2",Gloria Ray ,75.00%
4151,STATE OF TEXAS PROPOSITION 1,For ,91.43%
4151,STATE OF TEXAS PROPOSITION 1,Against ,8.57%
4151,STATE OF TEXAS PROPOSITION 2,For ,94.44%
4151,STATE OF TEXAS PROPOSITION 2,Against ,5.56%
4152,STATE OF TEXAS PROPOSITION 1,For ,88.41%
4152,STATE OF TEXAS PROPOSITION 1,Against ,11.59%
4152,STATE OF TEXAS PROPOSITION 2,For ,85.29%
4152,STATE OF TEXAS PROPOSITION 2,Against ,14.71%
4152,"For Trustee, District No. 2 Alamo Community College District 2",Jakub Kosiba ,29.51%
4152,"For Trustee, District No. 2 Alamo Community College District 2",Gloria Ray ,70.49%
4152,"Single Member, District No. 2 North East Independent School District 2",Jacqueline Klein ,35.94%
4152,"Single Member, District No. 2 North East Independent School District 2",Terri Williams ,46.88%
4152,"Single Member, District No. 2 North East Independent School District 2",Rhonda N. Rowland ,17.19%
4153,STATE OF TEXAS PROPOSITION 1,For ,88.24%
4153,STATE OF TEXAS PROPOSITION 1,Against ,11.76%
4153,STATE OF TEXAS PROPOSITION 2,For ,76.47%
4153,STATE OF TEXAS PROPOSITION 2,Against ,23.53%
4153,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,58.82%
4153,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,41.18%
4153,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,64.71%
4153,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,35.29%
4153,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,47.06%
4153,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,52.94%
4153,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,64.71%
4153,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,35.29%
4153,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,58.82%
4153,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,41.18%
4153,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,58.82%
4153,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,41.18%
4154,STATE OF TEXAS PROPOSITION 1,For ,79.55%
4154,STATE OF TEXAS PROPOSITION 1,Against ,20.45%
4154,STATE OF TEXAS PROPOSITION 2,For ,88.64%
4154,STATE OF TEXAS PROPOSITION 2,Against ,11.36%
4154,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,56.82%
4154,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,43.18%
4154,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,61.36%
4154,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,38.64%
4154,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,54.55%
4154,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,45.45%
4154,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,54.55%
4154,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,45.45%
4154,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,56.82%
4154,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,43.18%
4154,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,36.36%
4154,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,63.64%
4154,"For Trustee, District No. 2 Alamo Community College District 2",Jakub Kosiba ,80.00%
4154,"For Trustee, District No. 2 Alamo Community College District 2",Gloria Ray ,20.00%
4154,"Single Member, District No. 2 North East Independent School District 2",Jacqueline Klein ,55.88%
4154,"Single Member, District No. 2 North East Independent School District 2",Terri Williams ,32.35%
4154,"Single Member, District No. 2 North East Independent School District 2",Rhonda N. Rowland ,11.76%
4155,STATE OF TEXAS PROPOSITION 1,For ,83.11%
4155,STATE OF TEXAS PROPOSITION 1,Against ,16.89%
4155,STATE OF TEXAS PROPOSITION 2,For ,82.67%
4155,STATE OF TEXAS PROPOSITION 2,Against ,17.33%
4155,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,77.83%
4155,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,22.17%
4155,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,79.57%
4155,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,20.43%
4155,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,76.09%
4155,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,23.91%
4155,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,80.35%
4155,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,19.65%
4155,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,68.72%
4155,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,31.28%
4155,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,75.22%
4155,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,24.78%
4156,STATE OF TEXAS PROPOSITION 1,For ,84.00%
4156,STATE OF TEXAS PROPOSITION 1,Against ,16.00%
4156,STATE OF TEXAS PROPOSITION 2,For ,72.00%
4156,STATE OF TEXAS PROPOSITION 2,Against ,28.00%
4156,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,69.39%
4156,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,30.61%
4156,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,63.27%
4156,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,36.73%
4156,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,58.00%
4156,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,42.00%
4156,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,58.00%
4156,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,42.00%
4156,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,57.14%
4156,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,42.86%
4156,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,60.00%
4156,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,40.00%
4156,"For Trustee, District No. 2 Alamo Community College District 2",Jakub Kosiba ,17.50%
4156,"For Trustee, District No. 2 Alamo Community College District 2",Gloria Ray ,82.50%
4157,STATE OF TEXAS PROPOSITION 1,For ,90.59%
4157,STATE OF TEXAS PROPOSITION 1,Against ,9.41%
4157,STATE OF TEXAS PROPOSITION 2,For ,87.72%
4157,STATE OF TEXAS PROPOSITION 2,Against ,12.28%
4157,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,85.96%
4157,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,14.04%
4157,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,82.94%
4157,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,17.06%
4157,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,82.94%
4157,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,17.06%
4157,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,83.63%
4157,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,16.37%
4157,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,75.88%
4157,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,24.12%
4157,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,81.40%
4157,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,18.60%
4158,STATE OF TEXAS PROPOSITION 1,For ,71.43%
4158,STATE OF TEXAS PROPOSITION 1,Against ,28.57%
4158,STATE OF TEXAS PROPOSITION 2,For ,85.71%
4158,STATE OF TEXAS PROPOSITION 2,Against ,14.29%
4158,CITY OF LIVE OAK - PROPOSITION A,FOR ,85.71%
4158,CITY OF LIVE OAK - PROPOSITION A,AGAINST ,14.29%
4158,CITY OF LIVE OAK - PROPOSITION B,FOR ,100.00%
4158,CITY OF LIVE OAK - PROPOSITION B,AGAINST ,0.00%
4158,CITY OF LIVE OAK - PROPOSITION C,FOR ,85.71%
4158,CITY OF LIVE OAK - PROPOSITION C,AGAINST ,14.29%
4158,CITY OF LIVE OAK - PROPOSITION D,FOR ,57.14%
4158,CITY OF LIVE OAK - PROPOSITION D,AGAINST ,42.86%
4158,CITY OF LIVE OAK - PROPOSITION E,FOR ,100.00%
4158,CITY OF LIVE OAK - PROPOSITION E,AGAINST ,0.00%
4158,CITY OF LIVE OAK - PROPOSITION F,FOR ,100.00%
4158,CITY OF LIVE OAK - PROPOSITION F,AGAINST ,0.00%
4158,CITY OF LIVE OAK - PROPOSITION G,FOR ,100.00%
4158,CITY OF LIVE OAK - PROPOSITION G,AGAINST ,0.00%
4158,CITY OF LIVE OAK - PROPOSITION H,FOR ,85.71%
4158,CITY OF LIVE OAK - PROPOSITION H,AGAINST ,14.29%
4160,STATE OF TEXAS PROPOSITION 1,For ,82.93%
4160,STATE OF TEXAS PROPOSITION 1,Against ,17.07%
4160,STATE OF TEXAS PROPOSITION 2,For ,73.81%
4160,STATE OF TEXAS PROPOSITION 2,Against ,26.19%
4160,"For Trustee, District No. 2 Alamo Community College District 2",Jakub Kosiba ,25.64%
4160,"For Trustee, District No. 2 Alamo Community College District 2",Gloria Ray ,74.36%
4161,STATE OF TEXAS PROPOSITION 1,For ,86.67%
4161,STATE OF TEXAS PROPOSITION 1,Against ,13.33%
4161,STATE OF TEXAS PROPOSITION 2,For ,81.25%
4161,STATE OF TEXAS PROPOSITION 2,Against ,18.75%
4161,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,87.50%
4161,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,12.50%
4161,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,93.75%
4161,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,6.25%
4161,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,87.50%
4161,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,12.50%
4161,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,87.50%
4161,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,12.50%
4161,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,87.50%
4161,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,12.50%
4161,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,93.75%
4161,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,6.25%
4161,"For Trustee, District No. 2 Alamo Community College District 2",Jakub Kosiba ,0.00%
4161,"For Trustee, District No. 2 Alamo Community College District 2",Gloria Ray ,100.00%
4162,STATE OF TEXAS PROPOSITION 1,For ,87.88%
4162,STATE OF TEXAS PROPOSITION 1,Against ,12.12%
4162,STATE OF TEXAS PROPOSITION 2,For ,81.19%
4162,STATE OF TEXAS PROPOSITION 2,Against ,18.81%
4163,STATE OF TEXAS PROPOSITION 1,For ,84.85%
4163,STATE OF TEXAS PROPOSITION 1,Against ,15.15%
4163,STATE OF TEXAS PROPOSITION 2,For ,78.79%
4163,STATE OF TEXAS PROPOSITION 2,Against ,21.21%
4163,"For Trustee, District No. 2 Alamo Community College District 2",Jakub Kosiba ,18.18%
4163,"For Trustee, District No. 2 Alamo Community College District 2",Gloria Ray ,81.82%
4164,STATE OF TEXAS PROPOSITION 1,For ,85.98%
4164,STATE OF TEXAS PROPOSITION 1,Against ,14.02%
4164,STATE OF TEXAS PROPOSITION 2,For ,86.04%
4164,STATE OF TEXAS PROPOSITION 2,Against ,13.96%
4164,"For Mayor City of Universal City, Texas",Adam E. Salyer ,39.25%
4164,"For Mayor City of Universal City, Texas",John Williams ,60.75%
4164,"For Mayor City of Universal City, Texas",Paul Najarian ,23.46%
4164,"For Mayor City of Universal City, Texas",Beverly Volle ,24.27%
4164,"For Mayor City of Universal City, Texas",Phil Vaughn ,18.77%
4164,"For Mayor City of Universal City, Texas",Steven R. Buck ,23.46%
4164,"For Mayor City of Universal City, Texas",Richard K. Edwards ,10.03%
4165,STATE OF TEXAS PROPOSITION 1,For ,100.00%
4165,STATE OF TEXAS PROPOSITION 1,Against ,0.00%
4165,STATE OF TEXAS PROPOSITION 2,For ,100.00%
4165,STATE OF TEXAS PROPOSITION 2,Against ,0.00%
4165,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,50.00%
4165,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,50.00%
4165,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,100.00%
4165,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,0.00%
4165,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,0.00%
4165,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,100.00%
4165,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,50.00%
4165,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,50.00%
4165,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,0.00%
4165,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,100.00%
4165,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,50.00%
4165,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,50.00%
4166,STATE OF TEXAS PROPOSITION 1,For ,75.00%
4166,STATE OF TEXAS PROPOSITION 1,Against ,25.00%
4166,STATE OF TEXAS PROPOSITION 2,For ,75.00%
4166,STATE OF TEXAS PROPOSITION 2,Against ,25.00%
4166,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,100.00%
4166,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,0.00%
4166,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,50.00%
4166,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,50.00%
4166,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,75.00%
4166,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,25.00%
4166,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,75.00%
4166,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,25.00%
4166,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,100.00%
4166,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,0.00%
4166,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,75.00%
4166,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,25.00%
4166,"For Trustee, District No. 2 Alamo Community College District 2",Jakub Kosiba ,0.00%
4166,"For Trustee, District No. 2 Alamo Community College District 2",Gloria Ray ,100.00%
4167,STATE OF TEXAS PROPOSITION 1,For ,100.00%
4167,STATE OF TEXAS PROPOSITION 1,Against ,0.00%
4167,STATE OF TEXAS PROPOSITION 2,For ,100.00%
4167,STATE OF TEXAS PROPOSITION 2,Against ,0.00%
4167,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,50.00%
4167,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,50.00%
4167,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,50.00%
4167,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,50.00%
4167,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,50.00%
4167,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,50.00%
4167,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,100.00%
4167,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,0.00%
4167,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,100.00%
4167,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,0.00%
4167,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,100.00%
4167,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,0.00%
4167,"For Trustee, District No. 2 Alamo Community College District 2",Jakub Kosiba ,50.00%
4167,"For Trustee, District No. 2 Alamo Community College District 2",Gloria Ray ,50.00%
4168,STATE OF TEXAS PROPOSITION 1,For ,86.67%
4168,STATE OF TEXAS PROPOSITION 1,Against ,13.33%
4168,STATE OF TEXAS PROPOSITION 2,For ,76.32%
4168,STATE OF TEXAS PROPOSITION 2,Against ,23.68%
4168,"For Trustee, District No. 2 Alamo Community College District 2",Jakub Kosiba ,31.94%
4168,"For Trustee, District No. 2 Alamo Community College District 2",Gloria Ray ,68.06%
4169,STATE OF TEXAS PROPOSITION 1,For ,89.66%
4169,STATE OF TEXAS PROPOSITION 1,Against ,10.34%
4169,STATE OF TEXAS PROPOSITION 2,For ,90.00%
4169,STATE OF TEXAS PROPOSITION 2,Against ,10.00%
4169,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,65.52%
4169,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,34.48%
4169,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,65.52%
4169,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,34.48%
4169,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,50.00%
4169,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,50.00%
4169,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,43.33%
4169,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,56.67%
4169,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,46.67%
4169,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,53.33%
4169,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,43.33%
4169,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,56.67%
4169,"Single Member, District No. 7 North East Independent School District 7",Marsha Landry ,56.52%
4169,"Single Member, District No. 7 North East Independent School District 7",Joseph Trevino ,21.74%
4169,"Single Member, District No. 7 North East Independent School District 7",Sandy Winkley ,21.74%
4170,STATE OF TEXAS PROPOSITION 1,For ,70.59%
4170,STATE OF TEXAS PROPOSITION 1,Against ,29.41%
4170,STATE OF TEXAS PROPOSITION 2,For ,88.24%
4170,STATE OF TEXAS PROPOSITION 2,Against ,11.76%
4170,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,76.47%
4170,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,23.53%
4170,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,70.59%
4170,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,29.41%
4170,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,58.82%
4170,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,41.18%
4170,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,47.06%
4170,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,52.94%
4170,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,64.71%
4170,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,35.29%
4170,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,47.06%
4170,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,52.94%
4171,STATE OF TEXAS PROPOSITION 1,For ,87.62%
4171,STATE OF TEXAS PROPOSITION 1,Against ,12.38%
4171,STATE OF TEXAS PROPOSITION 2,For ,93.27%
4171,STATE OF TEXAS PROPOSITION 2,Against ,6.73%
4171,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,73.79%
4171,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,26.21%
4171,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,79.21%
